tot_pop,0-9,19-oct,20-29,30-39,40-49,50-59,60-69,70-79,80+,white-alone_pop,pop_estimate_2018,high_school_diploma_only_2014-18,some_college_or_associate's_degree_2014-,bachelor's_degree_or_higher_2014-18,povall_2018,civilian_labor_force_2018,employed_2018,unemployed_2018,total_nurse_practitioners_(2019),total_physician_assistants_(2019),family_medicine/general_practice_primary,total_specialist_physicians_(2019),total_population,population_aged_60+,county_pop2018_18_and_older,anycondition_number,obesity_number,copd_number,diabetes_number,ckd_number,target
-0.26312877591725936,-0.2563908546496992,-0.2691250456691791,-0.2498562426442125,-0.2485240359575239,-0.25365573622716214,-0.2674082968668139,-0.28042155892731363,-0.28220444535608996,-0.2700695762469326,-0.3044287017237832,-0.26312877591725936,-0.28880661124509033,-0.27350922579904197,-0.25449974954657534,-0.2243368673779605,-0.26883656006954615,-0.27000031470910696,-0.23645610836170156,-0.2679388250199468,-0.31977775142738935,-0.2877099333383,-0.2739385254213702,-0.2609514338746629,-0.27610835055547706,-0.2633982224929935,-0.26425761778358753,-0.2666327012556021,-0.28389289977841203,-0.2347095766657092,-0.24753354833222838,1295
-0.2837985638245503,-0.2818928540302966,-0.28532745672240856,-0.2757389215673131,-0.26538697760800944,-0.27038173489687733,-0.28644194642444026,-0.29722677939667974,-0.30848096706534145,-0.30165674147842775,-0.2973770760813946,-0.2837985638245503,-0.3238712124716499,-0.2941158490953221,-0.25359706561033796,-0.275474456151856,-0.27579307429363836,-0.27608314443318627,-0.2635723002460725,-0.3131188634483033,-0.28597297393197263,-0.29345552060953867,-0.2891496353558387,-0.2828954478556077,-0.30356937580149784,-0.28380229456739936,-0.30522010793067095,-0.3074224528520053,-0.3373982698656746,-0.2862056124478912,-0.28919379448024524,580
-0.07371268644365757,-0.07991032047458933,-0.09447015046181231,-0.10765281027559488,-0.0944914757239725,-0.08687889392074445,-0.06986102138434018,-0.012465215995075872,0.014527982726433195,-0.03237823052856861,-0.026970625715703377,-0.07371268644365757,-0.05561323911492339,0.039303916998397526,-0.16010659182530929,-0.07666940476929314,-0.10502072340919469,-0.11017319177621679,0.016771821140492364,-0.1339964758194531,-0.09329569412573366,0.016996751772571417,-0.0918972619155374,-0.07984098399584479,-0.012606294547099524,-0.0705228699716757,-0.06817371741778326,-0.07638349764577304,-0.0330984064561898,-0.0507087281855105,-0.03638596537085098,5393
-0.209775298137996,-0.21861631710564355,-0.2256742002607375,-0.2099125916171359,-0.19666946962310103,-0.19991167447688046,-0.20145775467267685,-0.2118678492195201,-0.2171786815014882,-0.18542260590216467,-0.20354366899779858,-0.209775298137996,-0.2034866836814751,-0.1798920544123529,-0.219570896124946,-0.22324043537165913,-0.19936030003762034,-0.20025465084743,-0.17461971311215732,-0.2558732539562045,-0.24911405159493563,-0.21100406569544547,-0.2024027037537594,-0.20575485297575058,-0.20747207511850693,-0.2063294953087764,-0.2112996922502223,-0.21508477019633462,-0.21734519810031858,-0.21027248918943875,-0.20613206147705634,2173
-0.30639921094453276,-0.29928493053094796,-0.31021057559539744,-0.28856930644267714,-0.27945303910581154,-0.2919391774739381,-0.3126161410190605,-0.3367480220177408,-0.3466386177275566,-0.32163707434139455,-0.3276236185857466,-0.30639921094453276,-0.3609035242047504,-0.32307029107940954,-0.2699456746777481,-0.28836849654596003,-0.2987128332534242,-0.2990990899983067,-0.28380184022330157,-0.33549174674698223,-0.3167468339475359,-0.3231916291154669,-0.30296132515493657,-0.30519885026816274,-0.33730115710903585,-0.3066630571551248,-0.3312338177228435,-0.3326591809552788,-0.3643100077335843,-0.3080880662952806,-0.3129996494219692,117
1.2410945011699879,1.052488498175109,1.2670290942607283,0.9136337216667042,0.910323445698846,1.2082931763840954,1.5594474746961617,1.6058775152048816,1.6964718685698361,1.4539595602069841,1.5130192724194096,1.2410945011699879,1.5792983894547483,1.322748174820861,1.359323606569351,0.39376571185436904,1.3833770465165467,1.3925512949222736,1.1427394079581796,2.7137958705257477,1.5554256994543847,0.7767760700017553,2.5568327547237693,1.2392424779299245,1.6055745228859768,1.2637734518814796,1.2834670870947946,1.187413824124116,1.2494399473953268,0.9633127544783833,1.158823208279397,27656
-0.08063259803199924,-0.09768516619671305,-0.017360865741333477,0.07518017419834205,-0.09408317205204791,-0.11476322732885291,-0.1342429848326458,-0.1449077380045113,-0.1608788920231294,-0.1830183334829695,-0.11879349757430273,-0.08063259803199924,-0.14841046660339416,-0.11243576363784728,-0.13254965721628514,0.06821312054336877,-0.08279424567957816,-0.08358782937808333,-0.06271161962110278,-0.11256031309397474,-0.04363064742090998,-0.14498308009413532,-0.13512813475195815,-0.08675464280732914,-0.1605961375989056,-0.07337030968475168,-0.05077730184914535,-0.03711144177883762,-0.07349782382291002,-0.0825071941450041,-0.08619712924347984,3829
-0.2767677177783366,-0.2713188542871221,-0.2789884112300502,-0.26155690809658844,-0.2573229800874988,-0.2619842252483958,-0.27890340379522044,-0.30154398258622384,-0.30936835429004417,-0.3002473404051065,-0.2922137518662564,-0.2767677177783366,-0.3027183245263348,-0.29727093017417844,-0.265143897628041,-0.2483267996758343,-0.27415764164811074,-0.2745886827141739,-0.25869425514518035,-0.30717834853786585,-0.28310451885742155,-0.30407889858607545,-0.28159513855914614,-0.27599701736749666,-0.30345536205492485,-0.2771208701319615,-0.29326512932478144,-0.298652051866674,-0.3095958361818057,-0.2709114242749847,-0.2778083855950729,795
1.0229793676220331,0.8381377341505755,0.9713646589828185,0.8431271255355767,0.8466076576950139,1.0225126547087853,1.287498061090519,1.214228954714499,1.2368545854641104,1.276457930913989,1.0371251631668497,1.0229793676220331,1.3707997841816704,1.0984909275127785,1.1953610993733466,0.2951087599273725,1.0427033903958207,1.0461634755787883,0.9415917835037457,1.450241663975573,0.7509102501187853,0.6824802654517159,1.1345319838262082,1.0567401592947856,1.2575231299546492,1.0519951232214535,1.169662163851589,1.1101993750204868,1.0202130170452592,0.9212957540033653,0.9392659483005626,22505
0.7153371283427603,0.7395028903924112,0.9535301802468551,0.41903852357032206,0.6441706971548025,0.9715984386756631,0.8425835762281189,0.6445609553210382,0.5470096168383011,0.28805324878830507,0.9639829875706929,0.7153371283427603,0.14588031675486898,0.6540517459568032,1.287622920022941,-0.09546224935729848,0.8281713652823134,0.8417001158482886,0.4974027354930984,0.7899140666780519,1.2386661999598392,0.8961723356360162,0.49975389071118503,0.6661275734399436,0.46934609989522286,0.6692388724422974,0.340014968349129,0.3388607401237353,0.2421902218049101,0.20999835636188105,0.3725830969703953,10518
-0.25252703961900286,-0.21478862489091974,-0.23400011075816343,-0.24630569588625012,-0.22576110624772802,-0.24470606156069827,-0.27391672808086076,-0.2934600920500977,-0.30384683378078303,-0.2867336712903198,-0.25893665416950906,-0.25252703961900286,-0.2868782549486802,-0.2605602472045693,-0.2537600502099364,-0.24106841979411928,-0.25924913245917036,-0.25999606683803234,-0.2367430521911658,-0.292973100258357,-0.2682565065788853,-0.28313732656711843,-0.26520055527513625,-0.2496459266023149,-0.2965005235139694,-0.26141739486650584,-0.2826351102767358,-0.27936522826034044,-0.31583070689352,-0.269297971456744,-0.2705631253954178,845
-0.25118383321017396,-0.24581685490652466,-0.2518582426489492,-0.2525594998349338,-0.23872474783133374,-0.2412090164468101,-0.2457759571481832,-0.26292095002473237,-0.27855629787675673,-0.24329095585382776,-0.25200304736632356,-0.25118383321017396,-0.24671728351017957,-0.26517783982518706,-0.249008422267798,-0.24683565214726444,-0.2392980392798532,-0.23914770831164478,-0.2380342994237549,-0.2731204202574126,-0.25181307679643344,-0.2466974634062023,-0.24871758232416516,-0.24938704510496856,-0.2645603867954363,-0.2521632157990089,-0.2648543552943722,-0.2626168514935591,-0.28993690710099224,-0.2554491681001781,-0.2520618359570128,1300
-0.0753017475969596,-0.10347455067148281,-0.09134793402527759,-0.12068493076220674,-0.10723055028801969,-0.08653379078450547,-0.030108085407895478,-0.009741611298316535,-0.021805594196115326,0.010981578962433956,-0.02294955526571009,-0.0753017475969596,0.05969459656837575,-0.02512875440887082,-0.13290070096926634,-0.11412352210454765,-0.05954858528680674,-0.05763236406812864,-0.10288375574609672,-0.07367651745030133,-0.03691095247094522,0.001237908374638854,-0.07779442458972403,-0.06866948596918196,-0.010407458006048037,-0.06964078266925543,-0.07103603463053008,-0.04335682686027571,-0.07642439578963306,-0.09343161426850877,-0.06032119995899731,4867
-0.18504890694689818,-0.16675108759613588,-0.1741339759030923,-0.18118544057544042,-0.170599280170716,-0.18021778883551015,-0.19026699884420772,-0.21221554343612767,-0.2039171724212093,-0.21792173653404423,-0.18614010517387586,-0.18504890694689818,-0.15759967466894037,-0.20881363096853559,-0.23302339423026125,-0.09318167078419165,-0.1952657929432015,-0.19591330130831552,-0.17634137608894276,-0.21616897293586992,-0.17111917552333264,-0.22968080353040643,-0.2131026654511027,-0.18512352046958538,-0.20551755374868338,-0.19004569944962313,-0.1811593908580473,-0.1879542801651412,-0.16752985353631553,-0.1650285830779394,-0.17559846492136696,2656
-0.03899020112971267,-0.012471168266424127,-0.034225565129585446,-0.06789072129864136,-0.02552898553590933,-0.03327287342495838,-0.013087835434470688,-0.056912126684744206,-0.06513967033576275,-0.09364572424530072,-0.1345658724420961,-0.03899020112971267,-0.03851383481308261,-0.009139723733208462,-0.0627546367574874,-0.07636240380752876,-0.04421344149468529,-0.0424592547969988,-0.08408893491618884,-0.03093410045290818,-0.06612894476476587,-0.033553141118231496,-0.07647687888480721,-0.04315595298953244,-0.06528064546384406,-0.04550331477539532,0.005295795774417794,0.004605044378037008,-0.061791535956017864,-0.018406058220316678,-0.044019364509773326,4674
-0.23758087009219037,-0.2153627787231283,-0.2406939535728553,-0.2148752876538333,-0.21220542433983167,-0.23598645565172707,-0.25085627935483135,-0.27227971935508627,-0.27545044259029733,-0.25365419904001385,-0.24822222955327955,-0.23758087009219037,-0.28321831340651404,-0.24024941275943187,-0.2325469777083582,-0.211048111461588,-0.24147269065995697,-0.24129676896543117,-0.2407602658036652,-0.2960062323338275,-0.23226194737003397,-0.22571663617959428,-0.25386306402939407,-0.2334582188564826,-0.2691372243364398,-0.24054519751318396,-0.24808501982181305,-0.24585504379111886,-0.27339541337603596,-0.23689446069041015,-0.24235836247533188,1491
-0.15071918957839212,-0.13510085759563834,-0.1404991897458773,-0.14311793073296894,-0.15104153428552813,-0.13567647738493424,-0.15409604119779602,-0.1708978806959275,-0.1840002591556603,-0.17240637246031495,-0.12719812490898472,-0.15071918957839212,-0.16724145615099098,-0.18038503583092422,-0.1486224461920672,-0.1483760579814022,-0.1484367197634736,-0.14824491284113964,-0.14994254377823246,-0.11240219815714836,-0.1888746487067775,-0.16100722861092906,-0.1647084784202327,-0.15398769050050848,-0.1817701191053273,-0.15434050772139185,-0.14048009817370913,-0.14108031471520804,-0.10263630123071768,-0.13827215717544797,-0.15657965689727232,3465
-0.31090854674560114,-0.3040695457993527,-0.3143735308441104,-0.2910910015832754,-0.2833727543562876,-0.2950451057000888,-0.3172984656334827,-0.34300651791667713,-0.35344191978361045,-0.3317515996911122,-0.33372266359742403,-0.31090854674560114,-0.36971886727405384,-0.3294133186650269,-0.2739074541756788,-0.29102186200120933,-0.3024103331476606,-0.3028537706807841,-0.2860973908590155,-0.34078669598188494,-0.32416396357863053,-0.3305588944010783,-0.3069026137451855,-0.31003232010685244,-0.34542870847188545,-0.3111044440988901,-0.33585600488265016,-0.3375749034064752,-0.3685726234242461,-0.31185278953784223,-0.3172691777539088,36
-0.022134159990346628,0.017863292535262105,0.011614248915901668,-0.025263986641968217,-0.02603936512581507,-0.038035296705056114,-0.04179048532087893,-0.05517365560170633,-0.034869906115349195,-0.0035269614982265584,-0.03854490187469873,-0.022134159990346628,-0.07859609783132158,0.04012555269601635,-0.13674964497516734,-0.006958257808652578,-0.035544463377268874,-0.045608740237892666,0.19898115285028628,-0.09733686169346538,-0.10233004115266187,-0.05400384705376059,-0.043289079175542325,-0.020234280648020877,-0.03426890639597714,-0.03507688810862934,-0.040673220946198095,-0.0744763047821941,-0.04257795478318399,-0.021195987051857868,-0.014908944064730482,4995
-0.27545149542682795,-0.274237469600849,-0.28109354200922887,-0.263675132014691,-0.2559551627865514,-0.2623983490118826,-0.2713882727890728,-0.29490881795262924,-0.301184672106675,-0.30107639986000134,-0.29639920569942557,-0.27545149542682795,-0.3033283147833625,-0.2828430073239918,-0.26358927529341,-0.24291042556470557,-0.2712245287512405,-0.2717479703557206,-0.2536727381295561,-0.30587230702612594,-0.28149745908317714,-0.30301123934561547,-0.280612228691915,-0.27362749025060906,-0.30172886817824734,-0.2748150629730033,-0.2888047692865434,-0.29114415883328926,-0.3027883753026891,-0.2606592761590803,-0.26978684751688337,912
-0.2842063229129448,-0.2807684694422215,-0.2873852811919428,-0.26520832266017474,-0.25944615918150665,-0.2680350335704524,-0.29163932674644893,-0.3162630377559445,-0.3174041386026295,-0.29759435014944285,-0.3081462951586827,-0.2842063229129448,-0.32182479354484733,-0.3043698626016051,-0.2638149462774693,-0.2475373686312973,-0.28522643940842096,-0.2860318131494216,-0.2608463338661622,-0.31455941685851546,-0.2921867860889626,-0.3101127540901489,-0.28715003463051986,-0.28309037039478613,-0.3119575300136572,-0.2839918659613405,-0.2985750817512552,-0.30305739876282817,-0.3183755520819748,-0.27323076270120566,-0.2807841174627884,710
-0.2909073638141335,-0.281294777121746,-0.2927072410269452,-0.27614239278980884,-0.26655064307299453,-0.27976854020257724,-0.29786681848363045,-0.31918946407905824,-0.32632731013991756,-0.30091058796902237,-0.30697875164228,-0.2909073638141335,-0.3313681895015709,-0.3034331979063196,-0.26221017483526954,-0.2725360183749684,-0.2784299131605217,-0.27835571431994893,-0.2746196376804458,-0.31885433748679104,-0.2938811011745099,-0.3072835300106573,-0.291308251287658,-0.2874517622089031,-0.31679497040397053,-0.2919848149385348,-0.3156579572718537,-0.3199669467575175,-0.3445238363933481,-0.29511321654859507,-0.29592153609421074,415
-0.16484684269982447,-0.11093855049019426,-0.14146896909358883,-0.13301097660945108,-0.1545325306804834,-0.17064692852381616,-0.20239421959556128,-0.22823845191812675,-0.20293118661598408,-0.17779525891713172,-0.13919811188082004,-0.16484684269982447,-0.2340058736379251,-0.2068581380082028,-0.20650705360328853,-0.09601046536044916,-0.1838710937499057,-0.18465543472253218,-0.16199418461573065,-0.23219956312862397,-0.21064036281090817,-0.20936845291924366,-0.2011532772095097,-0.16218357414002585,-0.19610327581736664,-0.176570655263966,-0.16405628694725272,-0.15760036557578622,-0.22517059705481715,-0.1261712610386428,-0.14791122058697068,2782
-0.17142495622877665,-0.17988485650790698,-0.17318784971020298,-0.18626917797888654,-0.17251830742876156,-0.17147517605078966,-0.16191552330388115,-0.15727985721213084,-0.1472722879110217,-0.15466450012556437,-0.20527601695895922,-0.17142495622877665,-0.12078381109155936,-0.1609287025113104,-0.20209393213723917,-0.14175360866334197,-0.18148312506821138,-0.18225935560279333,-0.15984210589474884,-0.25487030489906476,-0.14883754716858708,-0.13086225812902494,-0.20581439803027488,-0.1671358249010274,-0.15556324507160996,-0.17029545524411652,-0.1496536731276362,-0.16255638083395965,-0.13209288428708219,-0.13097800589298483,-0.13794898781244488,3730
-0.2604093825850991,-0.25545785467236026,-0.27111191067424667,-0.2432594881564074,-0.23609118914742014,-0.2505037942495129,-0.26415408125979045,-0.28470978759880705,-0.28920494457318885,-0.2675823978822479,-0.283315974382047,-0.2604093825850991,-0.28160479079115047,-0.2797207916730403,-0.255490194421058,-0.21922749422859616,-0.2655064399724935,-0.26591215909759375,-0.2508032998349137,-0.30365553950121293,-0.2857434502138332,-0.28942693988243684,-0.27048433326496785,-0.25869155068606314,-0.28208592841152075,-0.2595681065745896,-0.2649251546600585,-0.2659477235369928,-0.28452911107552575,-0.23924741271701117,-0.24830982621076286,1321
3.9957350086476455,3.984763888493313,3.975882997122114,3.834361901313244,3.9879940335648243,4.094528746005064,4.021999047536171,3.9587242789883414,4.094685142619084,3.5797509085029624,4.162984783177303,3.9957350086476455,4.626731005144834,4.06582824946317,3.5561930245563733,4.254807164764362,4.054299277809563,4.084039798093678,3.2827664881024994,5.077063074971292,4.431109452059628,3.8565861285546066,3.307866590426205,3.8036099010497115,3.8430128609914793,3.992943827961898,4.477985037836913,4.518393315043036,4.9565795545471705,4.300504613806591,4.0839676342437246,75432
-0.11293251464430631,-0.11742170417888272,-0.08273818566998487,-0.08895191911291811,-0.11815267351200245,-0.11906551309396535,-0.11778461381295166,-0.1310868928943602,-0.1445608269466524,-0.11611323547295216,-0.08523399765517635,-0.11293251464430631,-0.11763547428109386,-0.11345459190289463,-0.1313335413577431,-0.16688383024776915,-0.08665173355000748,-0.08422390192791092,-0.1413342288943052,-0.1205967853953594,-0.07794248196000225,-0.021216317072664054,-0.10331169826348888,-0.11261538155989022,-0.1322067147022186,-0.11153219192630258,-0.15423540350705073,-0.12861640642364988,-0.19673195207383457,-0.16065881502853754,-0.14092471968016038,3198
0.7421322972617419,1.1714101106713097,1.118960345073551,0.6678995736056841,0.7881794022426051,0.7150257603198664,0.4838940991403044,0.4584866003998844,0.39023787380749464,0.33564126149927154,1.0314012494654965,0.7421322972617419,0.4403285169536554,0.8720645619629825,0.6533495447703749,0.14187142272669423,0.7058220418589272,0.717073124313624,0.4304013513131978,0.5303460287009953,0.7010974085978906,0.5449324403297715,0.44920245409487747,0.708879568478184,0.39579094567753015,0.6109940288548532,0.4737853127158761,0.5583490906632219,0.24543489942018998,0.3480830267229801,0.3587394748031972,10048
-0.23061898330357278,-0.23201323985717692,-0.23139826372771782,-0.2275644576013238,-0.22731266020104146,-0.22036478701797654,-0.23137780895883486,-0.2336566867935948,-0.2307852856135959,-0.23342514834057862,-0.2477965187404396,-0.23061898330357278,-0.24095189172601464,-0.2389676610711465,-0.2399188965209634,-0.19624627937651962,-0.2363530754217835,-0.23677633103850115,-0.22182197305902518,-0.2619979633464713,-0.19763723233697522,-0.253702238125991,-0.2357356921573768,-0.22775978025018867,-0.23115435904953555,-0.23038958712347682,-0.22813982708846772,-0.23352544485615076,-0.2258704294816422,-0.2017346346929151,-0.21014283051615112,2117
-0.286440003213341,-0.2785436233424133,-0.28677029916656477,-0.2725514989095969,-0.2645907854477565,-0.27245235371431115,-0.29067945020049235,-0.3145245666729066,-0.32139738111379157,-0.30389520200664394,-0.3004118462323329,-0.286440003213341,-0.3218641477549781,-0.30349892876212914,-0.2626113676958195,-0.270672083964256,-0.2779143963483445,-0.2781642750088358,-0.26658521045544703,-0.3134982794608724,-0.31394340922403324,-0.30074121535939036,-0.28745816319332274,-0.2848964495468611,-0.3145309831505916,-0.28747765832748384,-0.3053617066620436,-0.3066165967124649,-0.324419559404555,-0.2830795476125499,-0.29009945200520215,580
-0.2590541832619057,-0.26627108517895504,-0.27028405025546853,-0.2546777237530364,-0.24764618306288602,-0.24622451536014972,-0.2525185045929512,-0.2611535044236439,-0.26706956324588316,-0.26293966493483656,-0.26330335122002585,-0.2590541832619057,-0.26832274487199914,-0.26981186515975725,-0.24651350416625306,-0.25073895008969727,-0.25795145220782784,-0.25855718427385926,-0.2387516589974155,-0.282211990653478,-0.2504331765089447,-0.2412882919915765,-0.2573421392026206,-0.2580184587929627,-0.26366456450093384,-0.256163559091564,-0.26294277242084163,-0.26907713154554136,-0.255199770278584,-0.2409953199367719,-0.2538731510069266,1513
-0.29089836912836015,-0.2824909309388472,-0.2938662456132346,-0.27501267336682084,-0.2677347237215758,-0.2753282131829692,-0.2940273122998042,-0.320464342873286,-0.3292852675555931,-0.3132635738469562,-0.306274853565604,-0.29089836912836015,-0.3310140016103935,-0.3119946418755078,-0.268792245203667,-0.2683037908306451,-0.285540489880207,-0.28613062053580257,-0.26615479471125064,-0.31193618467312645,-0.3082878184881746,-0.3101151183973061,-0.2891228839514096,-0.2898426089785134,-0.319352135862823,-0.29153990248336664,-0.3059179873924361,-0.3075970550155724,-0.3193298690276454,-0.2830459340121699,-0.2917813874086935,624
-0.00013915504577364154,-0.014959168205994605,0.049033539844673915,0.16241065250191739,-0.02601894994221884,-0.04367198126362589,-0.041930955059311596,-0.06047599240497185,-0.08342970702269016,-0.06645257412474845,0.04421159415797236,-0.00013915504577364154,-0.06389730034746076,0.026815054394591368,-0.033567856152479106,-0.009896695585540226,0.023769597426106598,0.02208667035637889,0.062395890025306905,-0.07885025772597201,-0.09082459377475036,0.03817874585392894,0.013732114390983204,0.006841678309730623,-0.07225177168288135,0.004009638278879656,-0.019888550019715002,0.01011172799822973,-0.02762698930101194,-0.07854078930016241,-0.05320531940576462,4633
0.006651832713149179,0.023126369330507348,0.023890236268640477,-0.008640972275144427,-0.005562935978796905,0.029857993631023153,0.03331400149445357,-0.011306235273050623,-0.01342471485170115,-0.09248504100844789,0.045029296115308516,0.006651832713149179,0.0765185213993008,0.015295721913975427,-0.10607092841998896,-0.012286917359277194,-0.00807393531688439,-0.007728458484082985,-0.015939775418431272,-0.02595101810144756,0.06294047861867479,-0.07418195087242323,-0.06994710511217385,0.0012071986616046075,-0.04778767920392333,-0.0003427661738519705,0.015045879848933463,-0.0011971198266538619,0.08466430463955688,0.009459616494715245,0.0037217250200969366,5984
-0.20203986837286536,-0.18811439476956315,-0.19511432423041275,-0.21073970762325214,-0.1892383427940735,-0.1985312619319246,-0.20098952221123462,-0.21943019843073486,-0.2270878388440014,-0.1794533778269215,-0.19071755015154115,-0.20203986837286536,-0.20651695786154817,-0.2018132948248232,-0.1985584200536428,-0.2157189118084318,-0.18317188703913664,-0.1822531801411445,-0.2008750735081355,-0.21974328928622966,-0.18902907615842326,-0.16049577947138202,-0.19484455367029418,-0.1998401721775556,-0.2105993093102246,-0.20572209308737296,-0.22286021724728808,-0.2095512247048239,-0.26881469203681724,-0.22190279492092374,-0.21454173849451316,1885
-0.29186979519188816,-0.28454831550426124,-0.2960659890117022,-0.2776755834352926,-0.26955167506164024,-0.2789172857998545,-0.2949871888457608,-0.3177697126945773,-0.32716539807435896,-0.30190545931489626,-0.3076405001335263,-0.29186979519188816,-0.330030146357123,-0.30990768720355594,-0.2668865791160548,-0.2703212257222396,-0.28613303794018086,-0.2865814292361658,-0.2700285364090179,-0.3177155327667222,-0.3179941525110067,-0.3100512525152515,-0.28584362419820314,-0.2906162078058777,-0.3160946002464504,-0.2922401559997617,-0.3115718224522434,-0.3144602631373248,-0.3337082443424151,-0.29040731249539303,-0.2952746378620986,504
-0.2894951981477085,-0.2906008538187933,-0.2964917457985024,-0.28064109692063616,-0.2704907735070668,-0.276616598224928,-0.28838511113942544,-0.29795114234794556,-0.3118826180933684,-0.31185417277363486,-0.3053307028519788,-0.2894951981477085,-0.3416199612406492,-0.29607134205565494,-0.2561295955425595,-0.2709132990056423,-0.28529161969501804,-0.2858156719917132,-0.26744604194383975,-0.32305851089552573,-0.2954610860148022,-0.3028747532014894,-0.29701078333835595,-0.290125855793257,-0.30721781569183515,-0.2881160109805511,-0.3100243506022425,-0.3127276724373129,-0.33892517697874747,-0.285634181241431,-0.29022883165162455,559
-0.22810946597279202,-0.2179703940444089,-0.22593438496378207,-0.20936790546676667,-0.2098780934098615,-0.22107800016620374,-0.23741800771143953,-0.25390987491098604,-0.26337211647628866,-0.2407208715436536,-0.24002835014574606,-0.22810946597279202,-0.2807193210632071,-0.2585061579605222,-0.1967154403504915,-0.20183808260865657,-0.21857663362257007,-0.2180523313193047,-0.22641307433045307,-0.24647206588844714,-0.24630245629731848,-0.24067327886771891,-0.23676518881194128,-0.22754353805828761,-0.25177455950117394,-0.22849387318406483,-0.2437662585149477,-0.24686236396554434,-0.2650610453838464,-0.2325583062413883,-0.23459558368998712,1532
-0.28758532653515495,-0.2824909309388472,-0.29154823644065575,-0.2719866391981029,-0.2650195043032773,-0.27323458748978613,-0.29007074800061744,-0.31553867480467873,-0.319967701696215,-0.3045584495705599,-0.31390814348692253,-0.28758532653515495,-0.33282429527641116,-0.3072620202572233,-0.2675134429606641,-0.25264674178066165,-0.2867789153255523,-0.2875509767150292,-0.2631418845018761,-0.30497005351986944,-0.3231603941815495,-0.31018239749294824,-0.2909463733221327,-0.28605075645855826,-0.31392833906156264,-0.28759372244622333,-0.3016295686708649,-0.30511233191865617,-0.3230835156806162,-0.2764912819380671,-0.28505364579472803,655
-0.2542600157446794,-0.2505536240222454,-0.2556427474205064,-0.2399308505708177,-0.2368261357568844,-0.2458564053481615,-0.26141492136035344,-0.2713815092955167,-0.27890139290858557,-0.26136445197053626,-0.30334967233678295,-0.2542600157446794,-0.28180156184180455,-0.2707485298550427,-0.24112247510261323,-0.20082936516285932,-0.25864473343799715,-0.2600763478394669,-0.22024378199697187,-0.25451006762340345,-0.3185510924420805,-0.27956066902961824,-0.2677709130513361,-0.2504652103997992,-0.2702610741240883,-0.25456961186087473,-0.25047196986495174,-0.2479368388182649,-0.27377714015430415,-0.22338179333764438,-0.2375713155577026,1413
-0.13591993325254528,-0.12591439628030118,-0.13099062150733973,-0.1539713066181039,-0.1504699091448337,-0.12941860718113432,-0.13428980807879,-0.12845021175175275,-0.11749551659322073,-0.11205084414396721,-0.16143201819498626,-0.13591993325254528,-0.11612033719105733,-0.13093899954822324,-0.21934522514088667,-0.031825335711567454,-0.15720050557048584,-0.15811947601758922,-0.13272591401037792,-0.16873951053075767,-0.04828506271483491,-0.1618963460181472,-0.1518176142984914,-0.13058784880507487,-0.12277614909281999,-0.13896974959632274,-0.0978993368109384,-0.10613302013047275,-0.03538876712579913,-0.05175074979729094,-0.06057995925184214,4837
-0.1597048806660264,-0.1646937030307218,-0.1563704566315955,-0.17616222385536867,-0.16514842615052272,-0.15557742490804796,-0.1418049390849377,-0.15968474221033324,-0.1466806964278866,-0.1362593802268979,-0.12939411830987205,-0.1597048806660264,-0.13587615067672837,-0.11943609978155968,-0.18545696570130876,-0.19966714723617987,-0.15516806572477576,-0.15720550769356512,-0.10474889063761429,-0.21359230374492746,-0.21130750202072784,-0.15148814811916209,-0.15078011419149465,-0.1541338824048923,-0.14684933729781333,-0.1598264717338127,-0.15998026632274046,-0.16067604984169873,-0.15117922320049332,-0.16509581027869943,-0.15826159230076367,3076
-0.2852587011484335,-0.2733523157761941,-0.28769277220463185,-0.2737215654548345,-0.26428455769381304,-0.27502912379822875,-0.29110085941579034,-0.3135104585411345,-0.3201155995669988,-0.2767020518860917,-0.3003823415225321,-0.2852587011484335,-0.32896758268359094,-0.29916069227870173,-0.25826093261423105,-0.2721632314928259,-0.27556198055024855,-0.27568791488766237,-0.2671590981143755,-0.31233785058709185,-0.2927746854030858,-0.2905711750600682,-0.28032860255801123,-0.2832396079638446,-0.30651744553431504,-0.2866922911240131,-0.3089927027022419,-0.3092893529086072,-0.3412155376483568,-0.28855856447449224,-0.2895819334195125,552
-0.29583045516077866,-0.290313776902689,-0.30112776414366005,-0.28106474170425666,-0.271838175624418,-0.28457697723417347,-0.30053574351385115,-0.320464342873286,-0.3281020845893229,-0.30115930580549083,-0.31343185317156697,-0.29583045516077866,-0.34199382623689195,-0.30984195634774647,-0.26478031659816764,-0.278676037610256,-0.2873299850213279,-0.2875818540232733,-0.27576741299830276,-0.32228100658651593,-0.30832898583107143,-0.3075245997192262,-0.2948748807111969,-0.2942770967448223,-0.31710443628752594,-0.2956756539144512,-0.3152938462483241,-0.31638088693656274,-0.34566901672815276,-0.2936342181318744,-0.29915602725477103,401
